Date,Cow_ID,Breed,Milk_Yield_kg,Feed_Intake_kg,Lactation_Stage,Health_Score,Temperature_C,Humidity_%,Milk_Price_USD_per_kg,Revenue_USD,Feed_Cost_USD,Profit_USD
2021-01-12,Cow_47,Jersey,20.87,21.55,Mid,92,24.2,56.6,0.45,9.39,5.39,4.0
2021-01-12,Cow_48,Brown Swiss,25.15,16.98,Mid,89,24.2,56.6,0.45,11.32,4.25,7.07
2021-01-12,Cow_49,Holstein,18.38,28.64,Late,89,24.2,56.6,0.45,8.27,7.16,1.11
2021-01-12,Cow_50,Guernsey,20.62,21.06,Mid,92,24.2,56.6,0.45,9.28,5.26,4.02
2021-01-12,Cow_51,Jersey,16.21,16.87,Late,98,24.2,56.6,0.45,7.29,4.22,3.07
2021-01-12,Cow_52,Holstein,16.84,18.06,Mid,71,24.2,56.6,0.45,7.58,4.51,3.07
2021-01-12,Cow_53,Jersey,13.48,21.58,Early,90,24.2,56.6,0.45,6.07,5.39,0.68
2021-01-12,Cow_54,Jersey,21.78,19.63,Late,83,24.2,56.6,0.45,9.8,4.91,4.89
2021-01-12,Cow_55,Jersey,20.74,20.69,Early,81,24.2,56.6,0.45,9.33,5.17,4.16
2021-01-12,Cow_56,Jersey,15.94,22.22,Late,79,24.2,56.6,0.45,7.17,5.55,1.62
2021-01-12,Cow_57,Jersey,23.98,21.36,Early,81,24.2,56.6,0.45,10.79,5.34,5.45
2021-01-12,Cow_58,Holstein,26.92,20.9,Late,97,24.2,56.6,0.45,12.11,5.22,6.89
2021-01-12,Cow_59,Guernsey,17.69,15.62,Early,81,24.2,56.6,0.45,7.96,3.9,4.06
2021-01-12,Cow_60,Holstein,28.36,20.74,Early,93,24.2,56.6,0.45,12.76,5.18,7.58
2021-01-12,Cow_61,Holstein,20.14,21.36,Early,97,24.2,56.6,0.45,9.06,5.34,3.72
2021-01-12,Cow_62,Holstein,20.08,20.72,Late,89,24.2,56.6,0.45,9.04,5.18,3.86
2021-01-12,Cow_63,Jersey,25.82,19.17,Early,79,24.2,56.6,0.45,11.62,4.79,6.83
2021-01-12,Cow_64,Brown Swiss,21.88,20.38,Late,85,24.2,56.6,0.45,9.85,5.09,4.76
2021-01-12,Cow_65,Holstein,23.5,21.16,Early,83,24.2,56.6,0.45,10.58,5.29,5.29
2021-01-12,Cow_66,Holstein,23.17,23.48,Mid,74,24.2,56.6,0.45,10.43,5.87,4.56
2021-01-12,Cow_67,Guernsey,14.75,23.12,Early,77,24.2,56.6,0.45,6.64,5.78,0.86
2021-01-12,Cow_68,Brown Swiss,21.48,25.23,Early,94,24.2,56.6,0.45,9.67,6.31,3.36
2021-01-12,Cow_69,Holstein,17.49,21.92,Mid,77,24.2,56.6,0.45,7.87,5.48,2.39
2021-01-12,Cow_70,Holstein,16.76,21.12,Late,87,24.2,56.6,0.45,7.54,5.28,2.26
2021-01-12,Cow_71,Brown Swiss,25.73,17.13,Early,78,24.2,56.6,0.45,11.58,4.28,7.3
2021-01-12,Cow_72,Brown Swiss,17.84,21.8,Early,79,24.2,56.6,0.45,8.03,5.45,2.58
2021-01-12,Cow_73,Jersey,19.61,27.04,Early,99,24.2,56.6,0.45,8.82,6.76,2.06
2021-01-12,Cow_74,Guernsey,24.48,22.05,Late,98,24.2,56.6,0.45,11.02,5.51,5.51
2021-01-12,Cow_75,Holstein,22.12,22.23,Mid,99,24.2,56.6,0.45,9.95,5.56,4.39
2021-01-12,Cow_76,Guernsey,26.5,23.7,Early,93,24.2,56.6,0.45,11.93,5.92,6.01
2021-01-12,Cow_77,Holstein,20.8,18.46,Early,88,24.2,56.6,0.45,9.36,4.62,4.74
2021-01-12,Cow_78,Jersey,20.1,16.8,Late,91,24.2,56.6,0.45,9.05,4.2,4.85
2021-01-12,Cow_79,Guernsey,23.84,18.38,Late,99,24.2,56.6,0.45,10.73,4.59,6.14
2021-01-12,Cow_80,Brown Swiss,15.76,19.07,Early,80,24.2,56.6,0.45,7.09,4.77,2.32
2021-01-12,Cow_81,Guernsey,31.56,20.06,Early,79,24.2,56.6,0.45,14.2,5.01,9.19
2021-01-12,Cow_82,Holstein,28.08,15.21,Late,83,24.2,56.6,0.45,12.64,3.8,8.84
2021-01-12,Cow_83,Jersey,18.72,18.53,Late,74,24.2,56.6,0.45,8.42,4.63,3.79
2021-01-12,Cow_84,Holstein,31.41,16.75,Early,71,24.2,56.6,0.45,14.13,4.19,9.94
2021-01-12,Cow_85,Holstein,16.05,20.67,Early,78,24.2,56.6,0.45,7.22,5.17,2.05
2021-01-12,Cow_86,Guernsey,18.92,21.9,Mid,81,24.2,56.6,0.45,8.51,5.47,3.04
2021-01-12,Cow_87,Guernsey,24.51,23.93,Early,94,24.2,56.6,0.45,11.03,5.98,5.05
2021-01-12,Cow_88,Guernsey,17.23,16.35,Mid,70,24.2,56.6,0.45,7.75,4.09,3.66
2021-01-12,Cow_89,Guernsey,25.72,26.36,Mid,97,24.2,56.6,0.45,11.57,6.59,4.98
2021-01-12,Cow_90,Guernsey,17.08,23.89,Late,98,24.2,56.6,0.45,7.69,5.97,1.72
2021-01-12,Cow_91,Jersey,22.46,15.53,Mid,80,24.2,56.6,0.45,10.11,3.88,6.23
2021-01-12,Cow_92,Jersey,29.67,16.69,Late,84,24.2,56.6,0.45,13.35,4.17,9.18
2021-01-12,Cow_93,Guernsey,17.08,20.48,Early,71,24.2,56.6,0.45,7.69,5.12,2.57
2021-01-12,Cow_94,Brown Swiss,25.41,22.31,Late,92,24.2,56.6,0.45,11.43,5.58,5.85
2021-01-12,Cow_95,Holstein,29.61,24.01,Late,98,24.2,56.6,0.45,13.32,6.0,7.32
2021-01-12,Cow_96,Brown Swiss,22.39,17.56,Late,88,24.2,56.6,0.45,10.08,4.39,5.69
2021-01-12,Cow_97,Holstein,19.55,18.15,Early,70,24.2,56.6,0.45,8.8,4.54,4.26
2021-01-12,Cow_98,Brown Swiss,17.02,19.83,Mid,76,24.2,56.6,0.45,7.66,4.96,2.7
2021-01-12,Cow_99,Brown Swiss,24.32,18.54,Mid,87,24.2,56.6,0.45,10.94,4.63,6.31
2021-01-12,Cow_100,Guernsey,16.11,22.42,Mid,96,24.2,56.6,0.45,7.25,5.61,1.64
2021-01-13,Cow_1,Jersey,22.96,20.34,Late,75,13.2,71.2,0.45,10.33,5.08,5.25
2021-01-13,Cow_2,Brown Swiss,19.18,19.15,Late,89,13.2,71.2,0.45,8.63,4.79,3.84
2021-01-13,Cow_3,Jersey,21.05,19.45,Mid,83,13.2,71.2,0.45,9.47,4.86,4.61
2021-01-13,Cow_4,Jersey,21.75,14.81,Mid,74,13.2,71.2,0.45,9.79,3.7,6.09
2021-01-13,Cow_5,Guernsey,28.19,21.16,Early,79,13.2,71.2,0.45,12.69,5.29,7.4
2021-01-13,Cow_6,Brown Swiss,22.01,16.66,Late,75,13.2,71.2,0.45,9.9,4.17,5.73
2021-01-13,Cow_7,Holstein,16.39,25.29,Late,76,13.2,71.2,0.45,7.38,6.32,1.06
2021-01-13,Cow_8,Jersey,22.67,24.31,Late,88,13.2,71.2,0.45,10.2,6.08,4.12
2021-01-13,Cow_9,Guernsey,30.07,22.67,Late,85,13.2,71.2,0.45,13.53,5.67,7.86
2021-01-13,Cow_10,Guernsey,16.02,18.5,Late,94,13.2,71.2,0.45,7.21,4.62,2.59
2021-01-13,Cow_11,Guernsey,25.86,23.18,Early,93,13.2,71.2,0.45,11.64,5.79,5.85
2021-01-13,Cow_12,Jersey,25.63,20.07,Late,73,13.2,71.2,0.45,11.53,5.02,6.51
2021-01-13,Cow_13,Guernsey,25.82,16.02,Early,76,13.2,71.2,0.45,11.62,4.0,7.62
2021-01-13,Cow_14,Guernsey,14.83,17.81,Late,78,13.2,71.2,0.45,6.67,4.45,2.22
2021-01-13,Cow_15,Brown Swiss,17.13,20.46,Early,97,13.2,71.2,0.45,7.71,5.12,2.59
2021-01-13,Cow_16,Jersey,20.99,23.59,Mid,91,13.2,71.2,0.45,9.45,5.9,3.55
2021-01-13,Cow_17,Brown Swiss,23.28,22.04,Early,89,13.2,71.2,0.45,10.48,5.51,4.97
2021-01-13,Cow_18,Jersey,28.89,20.02,Mid,93,13.2,71.2,0.45,13.0,5.0,8.0
2021-01-13,Cow_19,Brown Swiss,21.67,23.41,Early,89,13.2,71.2,0.45,9.75,5.85,3.9
2021-01-13,Cow_20,Brown Swiss,19.64,19.68,Late,74,13.2,71.2,0.45,8.84,4.92,3.92
2021-01-13,Cow_21,Holstein,23.63,22.79,Late,75,13.2,71.2,0.45,10.63,5.7,4.93
2021-01-13,Cow_22,Guernsey,19.54,19.58,Mid,99,13.2,71.2,0.45,8.79,4.89,3.9
2021-01-13,Cow_23,Brown Swiss,17.38,21.09,Early,80,13.2,71.2,0.45,7.82,5.27,2.55
2021-01-13,Cow_24,Guernsey,37.38,21.79,Late,76,13.2,71.2,0.45,16.82,5.45,11.37
2021-01-13,Cow_25,Jersey,12.75,16.23,Early,95,13.2,71.2,0.45,5.74,4.06,1.68
2021-01-13,Cow_26,Guernsey,16.71,20.11,Mid,91,13.2,71.2,0.45,7.52,5.03,2.49
2021-01-13,Cow_27,Guernsey,22.72,21.92,Mid,73,13.2,71.2,0.45,10.22,5.48,4.74
2021-01-13,Cow_28,Brown Swiss,27.71,19.28,Early,99,13.2,71.2,0.45,12.47,4.82,7.65
2021-01-13,Cow_29,Brown Swiss,30.25,17.46,Late,92,13.2,71.2,0.45,13.61,4.37,9.24
2021-01-13,Cow_30,Jersey,24.87,18.18,Early,70,13.2,71.2,0.45,11.19,4.54,6.65
2021-01-13,Cow_31,Holstein,24.22,20.67,Late,97,13.2,71.2,0.45,10.9,5.17,5.73
2021-01-13,Cow_32,Brown Swiss,24.17,16.92,Early,74,13.2,71.2,0.45,10.88,4.23,6.65
2021-01-13,Cow_33,Guernsey,18.67,21.01,Late,78,13.2,71.2,0.45,8.4,5.25,3.15
2021-01-13,Cow_34,Jersey,20.73,17.89,Mid,83,13.2,71.2,0.45,9.33,4.47,4.86
2021-01-13,Cow_35,Brown Swiss,21.72,17.12,Early,82,13.2,71.2,0.45,9.77,4.28,5.49
2021-01-13,Cow_36,Holstein,20.25,20.06,Late,95,13.2,71.2,0.45,9.11,5.01,4.1
2021-01-13,Cow_37,Holstein,27.02,19.98,Mid,73,13.2,71.2,0.45,12.16,5.0,7.16
2021-01-13,Cow_38,Holstein,21.85,16.37,Early,77,13.2,71.2,0.45,9.83,4.09,5.74
2021-01-13,Cow_39,Brown Swiss,24.84,18.76,Late,99,13.2,71.2,0.45,11.18,4.69,6.49
2021-01-13,Cow_40,Brown Swiss,22.48,24.58,Early,78,13.2,71.2,0.45,10.12,6.14,3.98
2021-01-13,Cow_41,Brown Swiss,29.61,24.38,Late,81,13.2,71.2,0.45,13.32,6.09,7.23
2021-01-13,Cow_42,Brown Swiss,21.19,19.23,Early,70,13.2,71.2,0.45,9.54,4.81,4.73
2021-01-13,Cow_43,Jersey,24.21,22.34,Mid,76,13.2,71.2,0.45,10.89,5.58,5.31
2021-01-13,Cow_44,Jersey,24.94,18.25,Early,81,13.2,71.2,0.45,11.22,4.56,6.66
2021-01-13,Cow_45,Holstein,22.81,21.09,Late,72,13.2,71.2,0.45,10.26,5.27,4.99
2021-01-13,Cow_46,Holstein,29.58,20.86,Early,99,13.2,71.2,0.45,13.31,5.21,8.1
2021-01-13,Cow_47,Jersey,33.81,13.99,Late,74,13.2,71.2,0.45,15.21,3.5,11.71
2021-01-13,Cow_48,Brown Swiss,26.34,18.53,Early,94,13.2,71.2,0.45,11.85,4.63,7.22
2021-01-13,Cow_49,Holstein,30.33,17.68,Late,99,13.2,71.2,0.45,13.65,4.42,9.23
2021-01-13,Cow_50,Guernsey,27.41,23.58,Early,71,13.2,71.2,0.45,12.33,5.89,6.44
2021-01-13,Cow_51,Jersey,15.81,20.38,Mid,89,13.2,71.2,0.45,7.11,5.09,2.02
2021-01-13,Cow_52,Holstein,28.71,19.81,Early,81,13.2,71.2,0.45,12.92,4.95,7.97
2021-01-13,Cow_53,Jersey,27.06,18.73,Mid,70,13.2,71.2,0.45,12.18,4.68,7.5
2021-01-13,Cow_54,Jersey,17.63,18.88,Late,97,13.2,71.2,0.45,7.93,4.72,3.21
2021-01-13,Cow_55,Jersey,21.19,21.97,Early,93,13.2,71.2,0.45,9.54,5.49,4.05
2021-01-13,Cow_56,Jersey,19.32,23.0,Early,78,13.2,71.2,0.45,8.69,5.75,2.94
2021-01-13,Cow_57,Jersey,20.52,17.8,Late,95,13.2,71.2,0.45,9.23,4.45,4.78
2021-01-13,Cow_58,Holstein,22.17,20.01,Mid,80,13.2,71.2,0.45,9.98,5.0,4.98
2021-01-13,Cow_59,Guernsey,20.74,23.19,Early,94,13.2,71.2,0.45,9.33,5.8,3.53
2021-01-13,Cow_60,Holstein,19.25,21.98,Early,96,13.2,71.2,0.45,8.66,5.5,3.16
2021-01-13,Cow_61,Holstein,26.43,15.89,Mid,82,13.2,71.2,0.45,11.89,3.97,7.92
2021-01-13,Cow_62,Holstein,22.92,13.96,Early,81,13.2,71.2,0.45,10.31,3.49,6.82
2021-01-13,Cow_63,Jersey,17.74,9.93,Early,76,13.2,71.2,0.45,7.98,2.48,5.5
2021-01-13,Cow_64,Brown Swiss,29.76,16.39,Late,88,13.2,71.2,0.45,13.39,4.1,9.29
2021-01-13,Cow_65,Holstein,19.94,20.42,Late,85,13.2,71.2,0.45,8.97,5.11,3.86
2021-01-13,Cow_66,Holstein,20.88,20.17,Late,87,13.2,71.2,0.45,9.4,5.04,4.36
2021-01-13,Cow_67,Guernsey,26.57,17.39,Early,95,13.2,71.2,0.45,11.96,4.35,7.61
2021-01-13,Cow_68,Brown Swiss,22.21,18.29,Early,79,13.2,71.2,0.45,9.99,4.57,5.42
2021-01-13,Cow_69,Holstein,32.66,19.6,Mid,89,13.2,71.2,0.45,14.7,4.9,9.8
2021-01-13,Cow_70,Holstein,23.1,19.36,Early,92,13.2,71.2,0.45,10.4,4.84,5.56
2021-01-13,Cow_71,Brown Swiss,28.24,22.38,Mid,75,13.2,71.2,0.45,12.71,5.59,7.12
2021-01-13,Cow_72,Brown Swiss,25.28,21.77,Mid,99,13.2,71.2,0.45,11.38,5.44,5.94
2021-01-13,Cow_73,Jersey,21.32,19.44,Mid,84,13.2,71.2,0.45,9.59,4.86,4.73
2021-01-13,Cow_74,Guernsey,19.31,20.34,Early,89,13.2,71.2,0.45,8.69,5.08,3.61
2021-01-13,Cow_75,Holstein,22.72,22.27,Late,82,13.2,71.2,0.45,10.22,5.57,4.65
2021-01-13,Cow_76,Guernsey,21.2,21.24,Early,94,13.2,71.2,0.45,9.54,5.31,4.23
2021-01-13,Cow_77,Holstein,25.92,22.62,Late,81,13.2,71.2,0.45,11.66,5.66,6.0
2021-01-13,Cow_78,Jersey,25.3,26.64,Late,75,13.2,71.2,0.45,11.38,6.66,4.72
2021-01-13,Cow_79,Guernsey,21.79,21.26,Early,84,13.2,71.2,0.45,9.81,5.32,4.49
2021-01-13,Cow_80,Brown Swiss,29.45,22.08,Mid,94,13.2,71.2,0.45,13.25,5.52,7.73
2021-01-13,Cow_81,Guernsey,20.19,21.07,Late,73,13.2,71.2,0.45,9.09,5.27,3.82
2021-01-13,Cow_82,Holstein,25.57,26.76,Late,95,13.2,71.2,0.45,11.51,6.69,4.82
2021-01-13,Cow_83,Jersey,17.54,18.03,Mid,82,13.2,71.2,0.45,7.89,4.51,3.38
2021-01-13,Cow_84,Holstein,18.36,25.83,Late,78,13.2,71.2,0.45,8.26,6.46,1.8
2021-01-13,Cow_85,Holstein,24.5,15.47,Mid,95,13.2,71.2,0.45,11.03,3.87,7.16
2021-01-13,Cow_86,Guernsey,22.01,25.43,Mid,92,13.2,71.2,0.45,9.9,6.36,3.54
2021-01-13,Cow_87,Guernsey,20.66,21.74,Mid,81,13.2,71.2,0.45,9.3,5.43,3.87
2021-01-13,Cow_88,Guernsey,27.51,15.46,Late,81,13.2,71.2,0.45,12.38,3.87,8.51
2021-01-13,Cow_89,Guernsey,23.97,21.31,Late,82,13.2,71.2,0.45,10.79,5.33,5.46
2021-01-13,Cow_90,Guernsey,25.95,18.83,Mid,93,13.2,71.2,0.45,11.68,4.71,6.97
2021-01-13,Cow_91,Jersey,23.35,21.09,Early,74,13.2,71.2,0.45,10.51,5.27,5.24
2021-01-13,Cow_92,Jersey,18.63,18.47,Early,77,13.2,71.2,0.45,8.38,4.62,3.76
2021-01-13,Cow_93,Guernsey,11.12,22.24,Late,70,13.2,71.2,0.45,5.0,5.56,-0.56
2021-01-13,Cow_94,Brown Swiss,30.33,15.89,Late,91,13.2,71.2,0.45,13.65,3.97,9.68
2021-01-13,Cow_95,Holstein,27.91,26.0,Early,94,13.2,71.2,0.45,12.56,6.5,6.06
2021-01-13,Cow_96,Brown Swiss,26.99,18.68,Early,78,13.2,71.2,0.45,12.15,4.67,7.48
2021-01-13,Cow_97,Holstein,22.69,20.06,Early,87,13.2,71.2,0.45,10.21,5.01,5.2
2021-01-13,Cow_98,Brown Swiss,25.75,21.55,Mid,87,13.2,71.2,0.45,11.59,5.39,6.2
2021-01-13,Cow_99,Brown Swiss,22.6,20.22,Early,97,13.2,71.2,0.45,10.17,5.05,5.12
2021-01-13,Cow_100,Guernsey,23.73,20.14,Late,74,13.2,71.2,0.45,10.68,5.04,5.64
2021-01-14,Cow_1,Jersey,19.81,19.58,Late,95,33.6,47.5,0.45,8.91,4.89,4.02
2021-01-14,Cow_2,Brown Swiss,23.82,21.79,Late,77,33.6,47.5,0.45,10.72,5.45,5.27
2021-01-14,Cow_3,Jersey,18.44,25.08,Early,81,33.6,47.5,0.45,8.3,6.27,2.03
2021-01-14,Cow_4,Jersey,19.17,17.27,Late,93,33.6,47.5,0.45,8.63,4.32,4.31
2021-01-14,Cow_5,Guernsey,15.28,17.96,Late,82,33.6,47.5,0.45,6.88,4.49,2.39
2021-01-14,Cow_6,Brown Swiss,24.79,20.44,Early,93,33.6,47.5,0.45,11.16,5.11,6.05
2021-01-14,Cow_7,Holstein,20.74,19.28,Early,83,33.6,47.5,0.45,9.33,4.82,4.51
2021-01-14,Cow_8,Jersey,18.41,24.82,Mid,98,33.6,47.5,0.45,8.28,6.21,2.07
2021-01-14,Cow_9,Guernsey,16.75,18.49,Late,88,33.6,47.5,0.45,7.54,4.62,2.92
2021-01-14,Cow_10,Guernsey,20.17,17.3,Early,96,33.6,47.5,0.45,9.08,4.33,4.75
2021-01-14,Cow_11,Guernsey,25.0,17.08,Early,70,33.6,47.5,0.45,11.25,4.27,6.98
2021-01-14,Cow_12,Jersey,23.43,22.89,Late,90,33.6,47.5,0.45,10.54,5.72,4.82
2021-01-14,Cow_13,Guernsey,21.15,17.48,Late,92,33.6,47.5,0.45,9.52,4.37,5.15
2021-01-14,Cow_14,Guernsey,20.61,19.84,Early,75,33.6,47.5,0.45,9.27,4.96,4.31
2021-01-14,Cow_15,Brown Swiss,29.48,17.69,Late,98,33.6,47.5,0.45,13.27,4.42,8.85
2021-01-14,Cow_16,Jersey,18.2,17.91,Mid,85,33.6,47.5,0.45,8.19,4.48,3.71
2021-01-14,Cow_17,Brown Swiss,26.56,17.49,Mid,75,33.6,47.5,0.45,11.95,4.37,7.58
2021-01-14,Cow_18,Jersey,18.69,20.67,Mid,91,33.6,47.5,0.45,8.41,5.17,3.24
2021-01-14,Cow_19,Brown Swiss,19.18,20.02,Late,80,33.6,47.5,0.45,8.63,5.0,3.63
2021-01-14,Cow_20,Brown Swiss,23.13,15.62,Early,72,33.6,47.5,0.45,10.41,3.9,6.51
2021-01-14,Cow_21,Holstein,21.9,21.54,Mid,71,33.6,47.5,0.45,9.86,5.38,4.48
2021-01-14,Cow_22,Guernsey,20.99,23.53,Late,99,33.6,47.5,0.45,9.45,5.88,3.57
2021-01-14,Cow_23,Brown Swiss,23.92,17.19,Mid,78,33.6,47.5,0.45,10.76,4.3,6.46
2021-01-14,Cow_24,Guernsey,29.73,17.34,Mid,79,33.6,47.5,0.45,13.38,4.33,9.05
2021-01-14,Cow_25,Jersey,16.36,20.19,Early,95,33.6,47.5,0.45,7.36,5.05,2.31
2021-01-14,Cow_26,Guernsey,24.31,14.39,Late,76,33.6,47.5,0.45,10.94,3.6,7.34
2021-01-14,Cow_27,Guernsey,19.53,23.02,Mid,99,33.6,47.5,0.45,8.79,5.75,3.04
2021-01-14,Cow_28,Brown Swiss,23.84,23.14,Mid,72,33.6,47.5,0.45,10.73,5.79,4.94
2021-01-14,Cow_29,Brown Swiss,22.31,20.12,Mid,72,33.6,47.5,0.45,10.04,5.03,5.01
2021-01-14,Cow_30,Jersey,20.0,17.85,Late,75,33.6,47.5,0.45,9.0,4.46,4.54
2021-01-14,Cow_31,Holstein,21.1,19.51,Early,99,33.6,47.5,0.45,9.5,4.88,4.62
2021-01-14,Cow_32,Brown Swiss,21.03,24.58,Early,97,33.6,47.5,0.45,9.46,6.14,3.32
2021-01-14,Cow_33,Guernsey,22.39,21.91,Mid,98,33.6,47.5,0.45,10.08,5.48,4.6
2021-01-14,Cow_34,Jersey,15.49,23.84,Early,81,33.6,47.5,0.45,6.97,5.96,1.01
2021-01-14,Cow_35,Brown Swiss,14.31,20.13,Mid,85,33.6,47.5,0.45,6.44,5.03,1.41
2021-01-14,Cow_36,Holstein,29.15,21.68,Early,99,33.6,47.5,0.45,13.12,5.42,7.7
2021-01-14,Cow_37,Holstein,19.03,17.19,Early,87,33.6,47.5,0.45,8.56,4.3,4.26
2021-01-14,Cow_38,Holstein,18.51,21.14,Late,70,33.6,47.5,0.45,8.33,5.29,3.04
2021-01-14,Cow_39,Brown Swiss,22.92,19.33,Mid,79,33.6,47.5,0.45,10.31,4.83,5.48
2021-01-14,Cow_40,Brown Swiss,19.42,20.14,Late,87,33.6,47.5,0.45,8.74,5.04,3.7
2021-01-14,Cow_41,Brown Swiss,23.91,18.01,Early,87,33.6,47.5,0.45,10.76,4.5,6.26
2021-01-14,Cow_42,Brown Swiss,18.8,20.81,Late,76,33.6,47.5,0.45,8.46,5.2,3.26
2021-01-14,Cow_43,Jersey,11.8,18.65,Late,83,33.6,47.5,0.45,5.31,4.66,0.65
2021-01-14,Cow_44,Jersey,22.01,14.86,Early,75,33.6,47.5,0.45,9.9,3.71,6.19
2021-01-14,Cow_45,Holstein,17.55,15.82,Late,85,33.6,47.5,0.45,7.9,3.96,3.94
2021-01-14,Cow_46,Holstein,23.56,19.15,Mid,89,33.6,47.5,0.45,10.6,4.79,5.81
2021-01-14,Cow_47,Jersey,15.28,21.97,Mid,75,33.6,47.5,0.45,6.88,5.49,1.39
2021-01-14,Cow_48,Brown Swiss,19.62,20.83,Early,73,33.6,47.5,0.45,8.83,5.21,3.62
2021-01-14,Cow_49,Holstein,13.26,23.35,Late,92,33.6,47.5,0.45,5.97,5.84,0.13
2021-01-14,Cow_50,Guernsey,25.5,15.45,Early,71,33.6,47.5,0.45,11.47,3.86,7.61
2021-01-14,Cow_51,Jersey,26.83,19.54,Mid,95,33.6,47.5,0.45,12.07,4.88,7.19
2021-01-14,Cow_52,Holstein,20.15,14.58,Early,99,33.6,47.5,0.45,9.07,3.65,5.42
2021-01-14,Cow_53,Jersey,18.61,23.46,Mid,88,33.6,47.5,0.45,8.37,5.87,2.5
2021-01-14,Cow_54,Jersey,14.36,22.4,Late,73,33.6,47.5,0.45,6.46,5.6,0.86
2021-01-14,Cow_55,Jersey,16.04,20.08,Early,76,33.6,47.5,0.45,7.22,5.02,2.2
2021-01-14,Cow_56,Jersey,19.28,17.34,Early,71,33.6,47.5,0.45,8.68,4.33,4.35
2021-01-14,Cow_57,Jersey,23.34,17.0,Mid,98,33.6,47.5,0.45,10.5,4.25,6.25
2021-01-14,Cow_58,Holstein,20.61,21.16,Early,81,33.6,47.5,0.45,9.27,5.29,3.98
2021-01-14,Cow_59,Guernsey,27.07,22.25,Late,96,33.6,47.5,0.45,12.18,5.56,6.62
2021-01-14,Cow_60,Holstein,23.28,20.01,Late,87,33.6,47.5,0.45,10.48,5.0,5.48
2021-01-14,Cow_61,Holstein,16.92,22.02,Late,98,33.6,47.5,0.45,7.61,5.5,2.11
2021-01-14,Cow_62,Holstein,23.62,18.9,Early,86,33.6,47.5,0.45,10.63,4.72,5.91
2021-01-14,Cow_63,Jersey,18.3,12.43,Mid,89,33.6,47.5,0.45,8.24,3.11,5.13
2021-01-14,Cow_64,Brown Swiss,12.17,15.34,Mid,76,33.6,47.5,0.45,5.48,3.83,1.65
2021-01-14,Cow_65,Holstein,12.29,18.42,Mid,88,33.6,47.5,0.45,5.53,4.61,0.92
2021-01-14,Cow_66,Holstein,19.2,23.86,Early,76,33.6,47.5,0.45,8.64,5.96,2.68
2021-01-14,Cow_67,Guernsey,17.72,24.29,Late,72,33.6,47.5,0.45,7.97,6.07,1.9
2021-01-14,Cow_68,Brown Swiss,14.36,21.28,Mid,83,33.6,47.5,0.45,6.46,5.32,1.14
2021-01-14,Cow_69,Holstein,24.37,19.39,Mid,72,33.6,47.5,0.45,10.97,4.85,6.12
2021-01-14,Cow_70,Holstein,25.53,17.16,Mid,83,33.6,47.5,0.45,11.49,4.29,7.2
2021-01-14,Cow_71,Brown Swiss,24.27,20.51,Mid,77,33.6,47.5,0.45,10.92,5.13,5.79
2021-01-14,Cow_72,Brown Swiss,18.87,21.18,Early,83,33.6,47.5,0.45,8.49,5.29,3.2
2021-01-14,Cow_73,Jersey,18.46,24.97,Early,83,33.6,47.5,0.45,8.31,6.24,2.07
2021-01-14,Cow_74,Guernsey,26.37,19.79,Mid,93,33.6,47.5,0.45,11.87,4.95,6.92
2021-01-14,Cow_75,Holstein,23.16,21.73,Late,78,33.6,47.5,0.45,10.42,5.43,4.99
2021-01-14,Cow_76,Guernsey,19.52,17.96,Mid,94,33.6,47.5,0.45,8.78,4.49,4.29
2021-01-14,Cow_77,Holstein,20.37,22.62,Late,94,33.6,47.5,0.45,9.17,5.66,3.51
2021-01-14,Cow_78,Jersey,19.1,18.51,Late,97,33.6,47.5,0.45,8.6,4.63,3.97
2021-01-14,Cow_79,Guernsey,19.71,21.49,Late,96,33.6,47.5,0.45,8.87,5.37,3.5
2021-01-14,Cow_80,Brown Swiss,15.19,22.47,Early,92,33.6,47.5,0.45,6.84,5.62,1.22
2021-01-14,Cow_81,Guernsey,23.39,18.55,Mid,76,33.6,47.5,0.45,10.53,4.64,5.89
2021-01-14,Cow_82,Holstein,23.74,16.53,Early,89,33.6,47.5,0.45,10.68,4.13,6.55
2021-01-14,Cow_83,Jersey,17.83,23.1,Late,92,33.6,47.5,0.45,8.02,5.78,2.24
2021-01-14,Cow_84,Holstein,22.34,14.65,Mid,75,33.6,47.5,0.45,10.05,3.66,6.39
2021-01-14,Cow_85,Holstein,23.8,21.13,Early,99,33.6,47.5,0.45,10.71,5.28,5.43
2021-01-14,Cow_86,Guernsey,16.61,16.73,Early,97,33.6,47.5,0.45,7.47,4.18,3.29
2021-01-14,Cow_87,Guernsey,11.72,18.82,Late,89,33.6,47.5,0.45,5.27,4.71,0.56
2021-01-14,Cow_88,Guernsey,17.27,22.88,Mid,80,33.6,47.5,0.45,7.77,5.72,2.05
2021-01-14,Cow_89,Guernsey,20.48,21.16,Late,73,33.6,47.5,0.45,9.22,5.29,3.93
2021-01-14,Cow_90,Guernsey,28.14,20.97,Late,94,33.6,47.5,0.45,12.66,5.24,7.42
2021-01-14,Cow_91,Jersey,24.54,20.0,Early,71,33.6,47.5,0.45,11.04,5.0,6.04
2021-01-14,Cow_92,Jersey,27.69,17.43,Early,91,33.6,47.5,0.45,12.46,4.36,8.1
2021-01-14,Cow_93,Guernsey,20.85,19.24,Late,71,33.6,47.5,0.45,9.38,4.81,4.57
